date,funding7d_pct,gls,top_ls,taker_ls,oi_pctl_90d,fng,close
2026-07-21,0.0717,1.272,2.087,0.914,33.3,25,60.852
2026-07-22,0.0247,1.107,1.706,0.906,28.9,33,59.357
2026-07-23,0.0299,1.182,1.693,0.958,26.7,31,57.459
2026-07-24,0.0558,1.371,1.936,1.059,25.6,28,57.416
2026-07-25,0.0253,1.242,2.027,1.013,23.3,27,58.104
2026-07-26,0.0293,1.217,2.143,1.008,25.6,26,59.62
2026-07-27,0.0257,1.474,1.957,0.863,21.1,30,56.085
2026-07-28,0.0235,1.46,1.829,0.932,20.0,29,55.179
2026-07-29,0.0653,1.57,1.936,0.946,18.9,29,53.919
2026-07-30,0.0608,1.408,2.045,0.986,21.1,28,55.84
2026-07-31,0.0625,1.682,1.859,0.948,16.7,25,52.558
2026-08-01,0.0962,1.644,1.879,0.965,16.7,27,52.201
2026-08-02,0.1303,1.643,1.783,1.051,21.1,27,52.595
2026-08-03,0.1456,1.391,1.763,0.954,21.1,28,53.999
2026-08-04,0.1702,1.246,1.714,0.99,22.2,25,55.06
2026-08-05,0.1754,1.202,1.6,1.013,34.4,27,56.953
2026-08-06,0.1914,1.275,1.655,0.951,25.6,25,56.209
2026-08-07,0.2056,1.185,1.506,0.914,26.7,29,54.087
2026-08-08,0.1884,1.113,1.56,1.055,28.9,30,55.114
2026-08-09,0.1876,1.096,1.531,0.938,21.1,31,53.857
2026-08-10,0.1841,1.009,1.535,1.07,21.1,30,55.09
2026-08-11,0.1841,1.514,1.652,1.044,11.1,29,54.492
2026-08-12,0.1841,1.213,1.541,1.024,27.8,27,56.06
2026-08-13,0.1823,1.443,1.471,0.989,25.6,29,57.474
2026-08-14,0.157,1.628,1.509,0.932,11.1,29,56.497
2026-08-15,0.1716,1.641,1.444,0.996,16.7,34,56.895
2026-08-16,0.1725,1.537,1.508,1.044,24.4,34,57.136
2026-08-17,0.1676,1.382,1.404,1.027,37.8,31,59.421
2026-08-18,0.1191,1.415,1.404,0.938,17.8,41,58.509
2026-08-19,0.0761,1.781,1.701,1.039,68.9,46,69.787
2026-08-20,0.1001,1.572,1.817,1.016,81.1,62,73.769
2026-08-21,0.1539,1.534,1.937,0.945,84.4,72,75.585
2026-08-22,0.2286,1.966,1.867,0.88,91.1,71,79.335
2026-08-23,0.2286,1.861,1.764,0.919,95.6,66,82.322
2026-08-24,0.2381,1.328,1.877,0.879,86.7,73,78.958
2026-08-25,0.2866,1.244,1.611,0.951,81.1,74,79.634
2026-08-26,0.3258,1.189,1.582,1.012,88.9,65,82.266
2026-08-27,0.2889,1.226,1.457,1.089,90.0,71,84.616
2026-08-28,0.2456,1.383,1.669,0.92,77.8,73,80.904
2026-08-29,0.1359,1.133,1.457,0.961,80.0,68,83.368
2026-08-30,0.1326,1.317,1.518,0.95,80.0,69,79.981
2026-08-31,0.1315,1.073,1.406,1.052,86.7,62,84.169
2026-09-01,0.1239,1.18,1.645,0.941,86.7,69,82.788
2026-09-02,0.1133,1.179,1.698,0.943,80.0,63,81.881
2026-09-03,0.1222,1.217,1.67,1.037,94.4,65,87.459
2026-09-04,0.1375,1.302,1.793,0.918,81.1,74,84.399
2026-09-05,0.171,1.312,1.753,0.956,82.2,73,85.382
2026-09-06,0.1708,1.294,1.77,1.001,88.9,73,87.985
2026-09-07,0.1708,1.279,1.785,0.895,74.4,71,85.176
2026-09-08,0.1635,1.214,1.888,0.928,63.3,69,85.121
2026-09-09,0.1509,1.337,1.832,0.928,45.6,66,83.525
2026-09-10,0.1361,1.439,1.972,0.853,42.2,69,78.571
2026-09-11,0.1265,1.343,1.935,0.983,41.1,56,79.429
2026-09-12,0.1219,1.355,1.954,1.019,43.3,63,79.639
2026-09-13,0.1011,1.465,1.858,0.927,38.9,61,77.284
2026-09-14,0.0964,1.366,1.896,1.003,38.9,57,80.316
2026-09-15,0.0975,1.363,1.866,0.894,38.9,69,76.955
2026-09-16,0.1243,1.441,1.748,0.989,45.6,51,78.269
2026-09-17,0.1479,1.471,1.797,0.974,61.1,50,85.131
2026-09-18,0.1325,,,,,56,
